timestamp,value,hour_ratio,day_ratio,hod_ratio,dow_ratio,change
2015-02-27 01:12:53,19,1.2527472527472527,0.5073243092898202,1.3267033432077868,0.9201471361008933,-0.20833333333333334
2015-02-27 01:17:53,8,0.5274725274725275,0.2136102354904506,0.558611933982226,0.38743037309511297,-0.5789473684210527
2015-02-27 01:22:53,10,0.6593406593406593,0.26701279436306324,0.6982649174777825,0.4842879663688912,0.25
2015-02-27 01:27:53,9,0.5934065934065934,0.24031151492675693,0.6284384257300043,0.43585916973200206,-0.1
2015-02-27 01:32:53,17,1.120879120879121,0.4539217504172075,1.1870503597122304,0.8232895428271151,0.8888888888888888
2015-02-27 01:37:53,9,0.5934065934065934,0.24031151492675693,0.6284384257300043,0.43585916973200206,-0.47058823529411764
2015-02-27 01:42:53,16,1.054945054945055,0.4272204709809012,1.117223867964452,0.7748607461902259,0.7777777777777778
2015-02-27 01:47:53,17,1.120879120879121,0.4539217504172075,1.1870503597122304,0.8232895428271151,0.0625
2015-02-27 01:52:53,17,1.120879120879121,0.4539217504172075,1.1870503597122304,0.8232895428271151,0.0
2015-02-27 01:57:53,22,1.4505494505494505,0.5874281475987392,1.5361828184511215,1.0654335260115606,0.29411764705882354
2015-02-27 02:02:53,13,0.36879432624113473,0.34711663267198223,0.9552438209752839,0.6295743562795586,-0.4090909090909091
2015-02-27 02:07:53,13,0.36879432624113473,0.34711663267198223,0.9552438209752839,0.6295743562795586,0.0
2015-02-27 02:12:53,15,0.425531914893617,0.40051919154459487,1.1022044088176353,0.7264319495533368,0.15384615384615385
2015-02-27 02:17:53,7,0.19858156028368795,0.1869089560541443,0.5143620574482298,0.3390015764582238,-0.5333333333333333
2015-02-27 02:22:53,29,0.8226950354609929,0.7743371036528834,2.1309285237140947,1.4044351024697845,3.142857142857143
2015-02-27 02:27:53,62,1.7588652482269505,1.6554793250509923,4.555778223112893,3.0025853914871257,1.1379310344827587
2015-02-27 02:32:53,26,0.7375886524822695,0.6942332653439645,1.9104876419505679,1.2591487125591172,-0.5806451612903226
2015-02-27 02:37:53,28,0.7943262411347518,0.7476358242165771,2.0574482297929193,1.3560063058328953,0.07692307692307693
2015-02-27 02:42:53,85,2.4113475177304964,2.2696087520860377,6.245824983299933,4.1164477141355755,2.0357142857142856
2015-02-27 02:47:53,70,1.9858156028368794,1.8690895605414428,5.143620574482298,3.3900157645822384,-0.17647058823529413
2015-02-27 02:52:53,36,1.0212765957446808,0.9612460597070277,2.6452905811623246,1.7434366789280082,-0.4857142857142857
2015-02-27 02:57:53,39,1.1063829787234043,1.0413498980159468,2.8657314629258517,1.8887230688386758,0.08333333333333333
2015-02-27 03:02:53,28,0.40095465393794755,0.7476358242165771,2.0657276995305165,1.3560063058328953,-0.28205128205128205
2015-02-27 03:07:53,40,0.5727923627684964,1.068051177452253,2.9510395707578807,1.9371518654755648,0.42857142857142855
2015-02-27 03:12:53,176,2.5202863961813846,4.6994251807899134,12.984574111334675,8.523468208092485,3.4
2015-02-27 03:17:53,205,2.9355608591885445,5.473762284442797,15.124077800134138,9.92790331056227,0.16477272727272727
2015-02-27 03:22:53,164,2.3484486873508357,4.3790098275542375,12.09926224010731,7.9423226484498155,-0.2
2015-02-27 03:27:53,116,1.6610978520286397,3.0973484146115338,8.558014755197854,5.617740409879138,-0.2926829268292683
2015-02-27 03:32:53,14,0.20047732696897377,0.3738179121082886,1.0328638497652582,0.6780031529164476,-0.8793103448275862
2015-02-27 03:37:53,23,0.32935560859188545,0.6141294270350455,1.6968477531857813,1.1138623226484499,0.6428571428571429
2015-02-27 03:42:53,18,0.2577565632458234,0.48062302985351385,1.3279678068410463,0.8717183394640041,-0.21739130434782608
2015-02-27 03:47:53,17,0.243436754176611,0.4539217504172075,1.2541918175720992,0.8232895428271151,-0.05555555555555555
2015-02-27 03:52:53,18,0.2577565632458234,0.48062302985351385,1.3279678068410463,0.8717183394640041,0.058823529411764705
2015-02-27 03:57:53,19,0.27207637231503584,0.5073243092898202,1.4017437961099932,0.9201471361008933,0.05555555555555555
2015-02-27 04:02:53,18,1.1191709844559585,0.48062302985351385,1.7061611374407581,0.8717183394640041,-0.05263157894736842
2015-02-27 04:07:53,21,1.3056994818652852,0.5607268681624328,1.990521327014218,1.0170047293746716,0.16666666666666666
2015-02-27 04:12:53,21,1.3056994818652852,0.5607268681624328,1.990521327014218,1.0170047293746716,0.0
2015-02-27 04:17:53,15,0.9326424870466322,0.40051919154459487,1.4218009478672984,0.7264319495533368,-0.2857142857142857
2015-02-27 04:22:53,11,0.683937823834197,0.2937140737993696,1.0426540284360188,0.5327167630057803,-0.26666666666666666
2015-02-27 04:27:53,22,1.367875647668394,0.5874281475987392,2.0853080568720377,1.0654335260115606,1.0
2015-02-27 04:32:53,13,0.8082901554404146,0.34711663267198223,1.2322274881516586,0.6295743562795586,-0.4090909090909091
2015-02-27 04:37:53,5,0.3108808290155441,0.13350639718153162,0.4739336492890995,0.2421439831844456,-0.6153846153846154
2015-02-27 04:42:53,18,1.1191709844559585,0.48062302985351385,1.7061611374407581,0.8717183394640041,2.6
2015-02-27 04:47:53,16,0.994818652849741,0.4272204709809012,1.5165876777251184,0.7748607461902259,-0.1111111111111111
2015-02-27 04:52:53,14,0.8704663212435234,0.3738179121082886,1.3270142180094786,0.6780031529164476,-0.125
2015-02-27 04:57:53,19,1.1813471502590673,0.5073243092898202,1.8009478672985781,0.9201471361008933,0.35714285714285715
2015-02-27 05:02:53,14,1.105263157894737,0.3738179121082886,1.3153024911032027,0.6780031529164476,-0.2631578947368421
2015-02-27 05:07:53,7,0.5526315789473685,0.1869089560541443,0.6576512455516014,0.3390015764582238,-0.5
2015-02-27 05:12:53,17,1.3421052631578947,0.4539217504172075,1.597153024911032,0.8232895428271151,1.4285714285714286
2015-02-27 05:17:53,10,0.7894736842105263,0.26701279436306324,0.9395017793594306,0.4842879663688912,-0.4117647058823529
2015-02-27 05:22:53,12,0.9473684210526316,0.3204153532356759,1.1274021352313166,0.5811455596426695,0.2
2015-02-27 05:27:53,23,1.8157894736842106,0.6141294270350455,2.1608540925266904,1.1138623226484499,0.9166666666666666
2015-02-27 05:32:53,11,0.868421052631579,0.2937140737993696,1.0334519572953735,0.5327167630057803,-0.5217391304347826
2015-02-27 05:37:53,16,1.2631578947368423,0.4272204709809012,1.5032028469750889,0.7748607461902259,0.45454545454545453
2015-02-27 05:42:53,8,0.6315789473684211,0.2136102354904506,0.7516014234875444,0.38743037309511297,-0.5
2015-02-27 05:47:53,14,1.105263157894737,0.3738179121082886,1.3153024911032027,0.6780031529164476,0.75
2015-02-27 05:52:53,11,0.868421052631579,0.2937140737993696,1.0334519572953735,0.5327167630057803,-0.21428571428571427
2015-02-27 05:57:53,9,0.7105263157894737,0.24031151492675693,0.8455516014234875,0.43585916973200206,-0.18181818181818182
2015-02-27 06:02:53,6,0.5538461538461538,0.16020767661783794,0.6051344743276283,0.2905727798213347,-0.3333333333333333
2015-02-27 06:07:53,12,1.1076923076923075,0.3204153532356759,1.2102689486552567,0.5811455596426695,1.0
2015-02-27 06:12:53,20,1.846153846153846,0.5340255887261265,2.0171149144254277,0.9685759327377824,0.6666666666666666
2015-02-27 06:17:53,5,0.4615384615384615,0.13350639718153162,0.5042787286063569,0.2421439831844456,-0.75
2015-02-27 06:22:53,8,0.7384615384615384,0.2136102354904506,0.8068459657701711,0.38743037309511297,0.6
2015-02-27 06:27:53,11,1.0153846153846153,0.2937140737993696,1.1094132029339852,0.5327167630057803,0.375
2015-02-27 06:32:53,14,1.2923076923076922,0.3738179121082886,1.4119804400977993,0.6780031529164476,0.2727272727272727
2015-02-27 06:37:53,8,0.7384615384615384,0.2136102354904506,0.8068459657701711,0.38743037309511297,-0.42857142857142855
2015-02-27 06:42:53,8,0.7384615384615384,0.2136102354904506,0.8068459657701711,0.38743037309511297,0.0
2015-02-27 06:47:53,13,1.2,0.34711663267198223,1.311124694376528,0.6295743562795586,0.625
2015-02-27 06:52:53,13,1.2,0.34711663267198223,1.311124694376528,0.6295743562795586,0.0
2015-02-27 06:57:53,12,1.1076923076923075,0.3204153532356759,1.2102689486552567,0.5811455596426695,-0.07692307692307693
2015-02-27 07:02:53,7,0.6268656716417911,0.1869089560541443,0.6399778362654107,0.3390015764582238,-0.4166666666666667
2015-02-27 07:07:53,17,1.5223880597014927,0.4539217504172075,1.5542318880731403,0.8232895428271151,1.4285714285714286
2015-02-27 07:12:53,18,1.6119402985074627,0.48062302985351385,1.6456572932539133,0.8717183394640041,0.058823529411764705
2015-02-27 07:17:53,16,1.4328358208955225,0.4272204709809012,1.4628064828923675,0.7748607461902259,-0.1111111111111111
2015-02-27 07:22:53,11,0.9850746268656717,0.2937140737993696,1.0056794569885026,0.5327167630057803,-0.3125
2015-02-27 07:27:53,10,0.8955223880597015,0.26701279436306324,0.9142540518077297,0.4842879663688912,-0.09090909090909091
2015-02-27 07:32:53,7,0.6268656716417911,0.1869089560541443,0.6399778362654107,0.3390015764582238,-0.3
2015-02-27 07:37:53,11,0.9850746268656717,0.2937140737993696,1.0056794569885026,0.5327167630057803,0.5714285714285714
2015-02-27 07:42:53,6,0.5373134328358209,0.16020767661783794,0.5485524310846378,0.2905727798213347,-0.45454545454545453
2015-02-27 07:47:53,12,1.0746268656716418,0.3204153532356759,1.0971048621692756,0.5811455596426695,1.0
2015-02-27 07:52:53,6,0.5373134328358209,0.16020767661783794,0.5485524310846378,0.2905727798213347,-0.5
2015-02-27 07:57:53,13,1.164179104477612,0.34711663267198223,1.1885302673500486,0.6295743562795586,1.1666666666666667
2015-02-27 08:02:53,25,2.34375,0.6675319859076582,2.1667760998030205,1.210719915922228,0.9230769230769231
2015-02-27 08:07:53,12,1.125,0.3204153532356759,1.0400525279054498,0.5811455596426695,-0.52
2015-02-27 08:12:53,7,0.65625,0.1869089560541443,0.6066973079448458,0.3390015764582238,-0.4166666666666667
2015-02-27 08:17:53,13,1.21875,0.34711663267198223,1.1267235718975706,0.6295743562795586,0.8571428571428571
2015-02-27 08:22:53,5,0.46875,0.13350639718153162,0.4333552199606041,0.2421439831844456,-0.6153846153846154
2015-02-27 08:27:53,8,0.75,0.2136102354904506,0.6933683519369666,0.38743037309511297,0.6
2015-02-27 08:32:53,10,0.9375,0.26701279436306324,0.8667104399212082,0.4842879663688912,0.25
2015-02-27 08:37:53,8,0.75,0.2136102354904506,0.6933683519369666,0.38743037309511297,-0.2
2015-02-27 08:42:53,10,0.9375,0.26701279436306324,0.8667104399212082,0.4842879663688912,0.25
2015-02-27 08:47:53,7,0.65625,0.1869089560541443,0.6066973079448458,0.3390015764582238,-0.3
2015-02-27 08:52:53,6,0.5625,0.16020767661783794,0.5200262639527249,0.2905727798213347,-0.14285714285714285
2015-02-27 08:57:53,17,1.59375,0.4539217504172075,1.4734077478660539,0.8232895428271151,1.8333333333333333
2015-02-27 09:02:53,18,1.5766423357664234,0.48062302985351385,1.5032266228014677,0.8717183394640041,0.058823529411764705
2015-02-27 09:07:53,8,0.7007299270072993,0.2136102354904506,0.6681007212450968,0.38743037309511297,-0.5555555555555556
2015-02-27 09:12:53,11,0.9635036496350365,0.2937140737993696,0.9186384917120081,0.5327167630057803,0.375
2015-02-27 09:17:53,10,0.8759124087591241,0.26701279436306324,0.835125901556371,0.4842879663688912,-0.09090909090909091
2015-02-27 09:22:53,14,1.2262773722627738,0.3738179121082886,1.1691762621789195,0.6780031529164476,0.4
2015-02-27 09:27:53,11,0.9635036496350365,0.2937140737993696,0.9186384917120081,0.5327167630057803,-0.21428571428571427
2015-02-27 09:32:53,16,1.4014598540145986,0.4272204709809012,1.3362014424901936,0.7748607461902259,0.45454545454545453
2015-02-27 09:37:53,10,0.8759124087591241,0.26701279436306324,0.835125901556371,0.4842879663688912,-0.375
2015-02-27 09:42:53,8,0.7007299270072993,0.2136102354904506,0.6681007212450968,0.38743037309511297,-0.2
2015-02-27 09:47:53,9,0.7883211678832117,0.24031151492675693,0.7516133114007338,0.43585916973200206,0.125
2015-02-27 09:52:53,8,0.7007299270072993,0.2136102354904506,0.6681007212450968,0.38743037309511297,-0.1111111111111111
2015-02-27 09:57:53,14,1.2262773722627738,0.3738179121082886,1.1691762621789195,0.6780031529164476,0.75
2015-02-27 10:02:53,15,1.2,0.40051919154459487,1.1963746223564955,0.7264319495533368,0.07142857142857142
2015-02-27 10:07:53,9,0.72,0.24031151492675693,0.7178247734138973,0.43585916973200206,-0.4
2015-02-27 10:12:53,13,1.04,0.34711663267198223,1.036858006042296,0.6295743562795586,0.4444444444444444
2015-02-27 10:17:53,22,1.76,0.5874281475987392,1.7546827794561934,1.0654335260115606,0.6923076923076923
2015-02-27 10:22:53,8,0.64,0.2136102354904506,0.6380664652567977,0.38743037309511297,-0.6363636363636364
2015-02-27 10:27:53,11,0.88,0.2937140737993696,0.8773413897280967,0.5327167630057803,0.375
2015-02-27 10:32:53,17,1.36,0.4539217504172075,1.355891238670695,0.8232895428271151,0.5454545454545454
2015-02-27 10:37:53,7,0.56,0.1869089560541443,0.5583081570996979,0.3390015764582238,-0.5882352941176471
2015-02-27 10:42:53,11,0.88,0.2937140737993696,0.8773413897280967,0.5327167630057803,0.5714285714285714
2015-02-27 10:47:53,10,0.8,0.26701279436306324,0.797583081570997,0.4842879663688912,-0.09090909090909091
2015-02-27 10:52:53,13,1.04,0.34711663267198223,1.036858006042296,0.6295743562795586,0.3
2015-02-27 10:57:53,14,1.12,0.3738179121082886,1.1166163141993959,0.6780031529164476,0.07692307692307693
2015-02-27 11:02:53,15,0.8411214953271029,0.40051919154459487,1.0396975425330812,0.7264319495533368,0.07142857142857142
2015-02-27 11:07:53,13,0.7289719626168225,0.34711663267198223,0.9010712035286704,0.6295743562795586,-0.13333333333333333
2015-02-27 11:12:53,13,0.7289719626168225,0.34711663267198223,0.9010712035286704,0.6295743562795586,0.0
2015-02-27 11:17:53,9,0.5046728971962617,0.24031151492675693,0.6238185255198487,0.43585916973200206,-0.3076923076923077
2015-02-27 11:22:53,12,0.6728971962616823,0.3204153532356759,0.831758034026465,0.5811455596426695,0.3333333333333333
2015-02-27 11:27:53,19,1.0654205607476637,0.5073243092898202,1.316950220541903,0.9201471361008933,0.5833333333333334
2015-02-27 11:32:53,19,1.0654205607476637,0.5073243092898202,1.316950220541903,0.9201471361008933,0.0
2015-02-27 11:37:53,27,1.5140186915887852,0.7209345447802707,1.8714555765595462,1.3075775091960062,0.42105263157894735
2015-02-27 11:42:53,28,1.5700934579439254,0.7476358242165771,1.9407687460617518,1.3560063058328953,0.037037037037037035
2015-02-27 11:47:53,25,1.4018691588785048,0.6675319859076582,1.7328292375551355,1.210719915922228,-0.10714285714285714
2015-02-27 11:52:53,17,0.9532710280373833,0.4539217504172075,1.1783238815374921,0.8232895428271151,-0.32
2015-02-27 11:57:53,17,0.9532710280373833,0.4539217504172075,1.1783238815374921,0.8232895428271151,0.0
2015-02-27 12:02:53,12,0.8044692737430168,0.3204153532356759,0.7068903962870403,0.5811455596426695,-0.29411764705882354
2015-02-27 12:07:53,14,0.9385474860335196,0.3738179121082886,0.8247054623348804,0.6780031529164476,0.16666666666666666
2015-02-27 12:12:53,16,1.0726256983240223,0.4272204709809012,0.9425205283827204,0.7748607461902259,0.14285714285714285
2015-02-27 12:17:53,15,1.005586592178771,0.40051919154459487,0.8836129953588003,0.7264319495533368,-0.0625
2015-02-27 12:22:53,15,1.005586592178771,0.40051919154459487,0.8836129953588003,0.7264319495533368,0.0
2015-02-27 12:27:53,16,1.0726256983240223,0.4272204709809012,0.9425205283827204,0.7748607461902259,0.06666666666666667
2015-02-27 12:32:53,10,0.670391061452514,0.26701279436306324,0.5890753302392002,0.4842879663688912,-0.375
2015-02-27 12:37:53,17,1.1396648044692739,0.4539217504172075,1.0014280614066404,0.8232895428271151,0.7
2015-02-27 12:42:53,15,1.005586592178771,0.40051919154459487,0.8836129953588003,0.7264319495533368,-0.11764705882352941
2015-02-27 12:47:53,14,0.9385474860335196,0.3738179121082886,0.8247054623348804,0.6780031529164476,-0.06666666666666667
2015-02-27 12:52:53,18,1.2067039106145252,0.48062302985351385,1.0603355944305604,0.8717183394640041,0.2857142857142857
2015-02-27 12:57:53,17,1.1396648044692739,0.4539217504172075,1.0014280614066404,0.8232895428271151,-0.05555555555555555
2015-02-27 13:02:53,17,0.7010309278350515,0.4539217504172075,0.7791125616276647,0.8232895428271151,0.0
2015-02-27 13:07:53,25,1.0309278350515463,0.6675319859076582,1.145753767099507,1.210719915922228,0.47058823529411764
2015-02-27 13:12:53,28,1.1546391752577319,0.7476358242165771,1.2832442191514477,1.3560063058328953,0.12
2015-02-27 13:17:53,37,1.5257731958762886,0.987947339143334,1.6957155753072704,1.7918654755648975,0.32142857142857145
2015-02-27 13:22:53,31,1.2783505154639174,0.8277396625254961,1.4207346712033886,1.5012926957435628,-0.16216216216216217
2015-02-27 13:27:53,28,1.1546391752577319,0.7476358242165771,1.2832442191514477,1.3560063058328953,-0.0967741935483871
2015-02-27 13:32:53,21,0.865979381443299,0.5607268681624328,0.9624331643635858,1.0170047293746716,-0.25
2015-02-27 13:37:53,25,1.0309278350515463,0.6675319859076582,1.145753767099507,1.210719915922228,0.19047619047619047
2015-02-27 13:42:53,24,0.9896907216494846,0.6408307064713518,1.0999236164155266,1.162291119285339,-0.04
2015-02-27 13:47:53,26,1.0721649484536082,0.6942332653439645,1.1915839177834873,1.2591487125591172,0.08333333333333333
2015-02-27 13:52:53,10,0.41237113402061853,0.26701279436306324,0.45830150683980275,0.4842879663688912,-0.6153846153846154
2015-02-27 13:57:53,19,0.7835051546391752,0.5073243092898202,0.8707728629956253,0.9201471361008933,0.9
2015-02-27 14:02:53,12,0.5052631578947369,0.3204153532356759,0.5267708679747256,0.5811455596426695,-0.3684210526315789
2015-02-27 14:07:53,17,0.7157894736842105,0.4539217504172075,0.7462587296308613,0.8232895428271151,0.4166666666666667
2015-02-27 14:12:53,17,0.7157894736842105,0.4539217504172075,0.7462587296308613,0.8232895428271151,0.0
2015-02-27 14:17:53,21,0.8842105263157894,0.5607268681624328,0.9218490189557699,1.0170047293746716,0.23529411764705882
2015-02-27 14:22:53,27,1.1368421052631579,0.7209345447802707,1.1852344529431327,1.3075775091960062,0.2857142857142857
2015-02-27 14:27:53,23,0.968421052631579,0.6141294270350455,1.009644163618224,1.1138623226484499,-0.14814814814814814
2015-02-27 14:32:53,23,0.968421052631579,0.6141294270350455,1.009644163618224,1.1138623226484499,0.0
2015-02-27 14:37:53,33,1.3894736842105264,0.8811422213981087,1.4486198869304954,1.598150289017341,0.43478260869565216
2015-02-27 14:42:53,29,1.2210526315789474,0.7743371036528834,1.273029597605587,1.4044351024697845,-0.12121212121212122
2015-02-27 14:47:53,21,0.8842105263157894,0.5607268681624328,0.9218490189557699,1.0170047293746716,-0.27586206896551724
2015-02-27 14:52:53,37,1.5578947368421052,0.987947339143334,1.624210176255404,1.7918654755648975,0.7619047619047619
2015-02-27 14:57:53,25,1.0526315789473684,0.6675319859076582,1.0974393082806784,1.210719915922228,-0.32432432432432434
2015-02-27 15:02:53,33,1.2260061919504643,0.8811422213981087,1.2848041529023124,1.598150289017341,0.32
2015-02-27 15:07:53,28,1.0402476780185759,0.7476358242165771,1.0901368570080228,1.3560063058328953,-0.15151515151515152
2015-02-27 15:12:53,38,1.4117647058823528,1.0146486185796404,1.4794714487966023,1.8402942722017865,0.35714285714285715
2015-02-27 15:17:53,21,0.7801857585139319,0.5607268681624328,0.817602642756017,1.0170047293746716,-0.4473684210526316
2015-02-27 15:22:53,23,0.8544891640866873,0.6141294270350455,0.8954695611137329,1.1138623226484499,0.09523809523809523
2015-02-27 15:27:53,24,0.891640866873065,0.6408307064713518,0.9344030202925909,1.162291119285339,0.043478260869565216
2015-02-27 15:32:53,19,0.7058823529411764,0.5073243092898202,0.7397357243983012,0.9201471361008933,-0.20833333333333334
2015-02-27 15:37:53,20,0.7430340557275541,0.5340255887261265,0.7786691835771591,0.9685759327377824,0.05263157894736842
2015-02-27 15:42:53,25,0.9287925696594427,0.6675319859076582,0.9733364794714489,1.210719915922228,0.25
2015-02-27 15:47:53,20,0.7430340557275541,0.5340255887261265,0.7786691835771591,0.9685759327377824,-0.2
2015-02-27 15:52:53,30,1.1145510835913313,0.8010383830891897,1.1680037753657386,1.4528638991066736,0.5
2015-02-27 15:57:53,42,1.5603715170278638,1.1214537363248656,1.635205285512034,2.034009458749343,0.4
2015-02-27 16:02:53,36,1.2067039106145252,0.9612460597070277,1.366695427092321,1.7434366789280082,-0.14285714285714285
2015-02-27 16:07:53,31,1.0391061452513968,0.8277396625254961,1.1768766177739431,1.5012926957435628,-0.1388888888888889
2015-02-27 16:12:53,29,0.9720670391061453,0.7743371036528834,1.100949094046592,1.4044351024697845,-0.06451612903225806
2015-02-27 16:17:53,34,1.1396648044692739,0.907843500834415,1.29076790336497,1.6465790856542302,0.1724137931034483
2015-02-27 16:22:53,26,0.8715083798882682,0.6942332653439645,0.9870578084555652,1.2591487125591172,-0.23529411764705882
2015-02-27 16:27:53,20,0.670391061452514,0.5340255887261265,0.7592752372735116,0.9685759327377824,-0.23076923076923078
2015-02-27 16:32:53,22,0.7374301675977654,0.5874281475987392,0.8352027610008629,1.0654335260115606,0.1
2015-02-27 16:37:53,21,0.7039106145251397,0.5607268681624328,0.7972389991371872,1.0170047293746716,-0.045454545454545456
2015-02-27 16:42:53,20,0.670391061452514,0.5340255887261265,0.7592752372735116,0.9685759327377824,-0.047619047619047616
2015-02-27 16:47:53,20,0.670391061452514,0.5340255887261265,0.7592752372735116,0.9685759327377824,0.0
2015-02-27 16:52:53,22,0.7374301675977654,0.5874281475987392,0.8352027610008629,1.0654335260115606,0.1
2015-02-27 16:57:53,77,2.581005586592179,2.055998516595587,2.92320966350302,3.7290173410404623,2.5
2015-02-27 17:02:53,50,1.643835616438356,1.3350639718153163,1.6890162759750231,2.421439831844456,-0.35064935064935066
2015-02-27 17:07:53,37,1.2164383561643834,0.987947339143334,1.2498720442215172,1.7918654755648975,-0.26
2015-02-27 17:12:53,20,0.6575342465753424,0.5340255887261265,0.6756065103900093,0.9685759327377824,-0.4594594594594595
2015-02-27 17:17:53,27,0.8876712328767123,0.7209345447802707,0.9120687890265124,1.3075775091960062,0.35
2015-02-27 17:22:53,20,0.6575342465753424,0.5340255887261265,0.6756065103900093,0.9685759327377824,-0.25925925925925924
2015-02-27 17:27:53,40,1.3150684931506849,1.068051177452253,1.3512130207800186,1.9371518654755648,1.0
2015-02-27 17:32:53,28,0.9205479452054794,0.7476358242165771,0.945849114546013,1.3560063058328953,-0.3
2015-02-27 17:37:53,31,1.0191780821917809,0.8277396625254961,1.0471900911045142,1.5012926957435628,0.10714285714285714
2015-02-27 17:42:53,26,0.8547945205479451,0.6942332653439645,0.8782884635070121,1.2591487125591172,-0.16129032258064516
